wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
meek,726,1.6133333330000001,0.08788581133761802,26.94438717061496,6.813444970212743e-05,m/i/k,_/_/m/i/k/_/_/,_/_/m/e/e/k/_/_/
meet,64568,143.4844444,0.45498559770578856,254.10234158700703,0.0006425502685373412,m/i/t,_/_/m/i/t/_/_/,_/_/m/e/e/t/_/_/
meld,426,0.946666667,0.060941856981703686,20.639767440550294,5.219191617300701e-05,m/E/ld,_/_/m/E/l/d/_/,_/_/m/e/l/d/_/_/
melt,3952,8.782222222,0.2086445079461435,62.864934582006846,0.00015896697505803835,m/E/lt,_/_/m/E/l/t/_/,_/_/m/e/l/t/_/_/
mem,62,0.13777777800000002,0.05,7.874007874011811,1.9911055688477497e-05,m/E/m,_/_/m/E/m/_/_/,_/_/m/e/m/_/_/_/
men,177630,394.7333333,0.547166056383328,421.4617420359765,0.0010657530892162375,m/E/n,_/_/m/E/n/_/_/,_/_/m/e/n/_/_/_/
mend,959,2.131111111,0.10442331066402306,30.967725134404045,7.83082909697962e-05,m/E/nd,_/_/m/E/n/d/_/,_/_/m/e/n/d/_/_/
mere,11879,26.39777778,0.30286757320831326,108.99082530194916,0.00027560581940522667,m/i/r,_/_/m/i/r/_/_/,_/_/m/e/r/e/_/_/
merge,1850,4.1111111110000005,0.14925507882420608,43.01162633521314,0.00010876378343981441,m/@/r/dZ/,_/_/m/^/r/J/_/,_/_/m/e/r/g/e/_/
mesh,2681,5.957777778,0.17747394442579073,51.778373863998475,0.00013093231578642118,m/E/S/,_/_/m/E/S/_/_/,_/_/m/e/s/h/_/_/
mess,12086,26.85777778,0.3043908754932013,109.93634521849451,0.0002779967618597085,m/E/s,_/_/m/E/s/_/_/,_/_/m/e/s/s/_/_/
met,58881,130.84666670000001,0.4466114971008754,242.65407476488005,0.000613600960652565,m/E/t,_/_/m/E/t/_/_/,_/_/m/e/t/_/_/_/
mete,98,0.217777778,0.05,9.899494936611665,2.5032918194206547e-05,m/i/t,_/_/m/i/t/_/_/,_/_/m/e/t/e/_/_/
mew,40,0.088888889,0.05,6.324555320336759,1.599294478783918e-05,m/j/u/,_/_/m/W/_/_/_/,_/_/m/e/w/_/_/_/
mews,81,0.18,0.05,9.0,2.275835941030057e-05,m/j/u/z,_/_/m/W/z/_/_/,_/_/m/e/w/s/_/_/
mice,4179,9.286666667,0.21324469701221485,64.64518543557594,0.00016346870714315168,m/aI/s,_/_/m/Y/s/_/_/,_/_/m/i/c/e/_/_/
mid,2842,6.3155555560000005,0.18206141313607954,53.31041174104736,0.00013480639007931814,m/I/d,_/_/m/I/d/_/_/,_/_/m/i/d/_/_/_/
midst,6561,14.58,0.2512249822487842,81.0,0.00020482523469270513,m/I/dst,_/_/m/I/d/s/t/,_/_/m/i/d/s/t/_/
mien,303,0.673333333,0.05,17.406895185529212,4.401693076107827e-05,m/i/n,_/_/m/i/n/_/_/,_/_/m/i/e/n/_/_/
miffed,364,0.8088888890000001,0.05422611324959335,19.078784028338912,4.824464711427101e-05,m/I/ft,_/_/m/I/f/t/_/,_/_/m/i/f/f/e/d/
might,241534,536.7422222,0.5752198228423286,491.4610869641665,0.0012427608948119427,m/aI/t,_/_/m/Y/t/_/_/,_/_/m/i/g/h/t/_/
mil,432,0.96,0.06156635092900712,20.784609690826528,5.2558179727405146e-05,m/I/l,_/_/m/I/l/_/_/,_/_/m/i/l/_/_/_/
mild,7504,16.67555556,0.2627702753762283,86.62563131083085,0.00021905080572400833,m/aI/ld,_/_/m/Y/l/d/_/,_/_/m/i/l/d/_/_/
mile,12678,28.17333333,0.3086123928977387,112.59662517144997,0.0002847238293376394,m/aI/l,_/_/m/Y/l/_/_/,_/_/m/i/l/e/_/_/
miles,59376,131.9466667,0.44737161737276254,243.67191056828852,0.0006161747687675254,m/aI/lz,_/_/m/Y/l/z/_/,_/_/m/i/l/e/s/_/
milk,20916,46.48,0.35317195035992033,144.6236495183274,0.0003657107772186042,m/I/lk,_/_/m/I/l/k/_/,_/_/m/i/l/k/_/_/
mill,7491,16.64666667,0.26262062524157687,86.55056325639943,0.00021886098063923253,m/I/l,_/_/m/I/l/_/_/,_/_/m/i/l/l/_/_/
milled,545,1.211111111,0.07259529288861391,23.345235059857504,5.9033250001131866e-05,m/I/ld,_/_/m/I/l/d/_/,_/_/m/i/l/l/e/d/
mills,2203,4.895555556000001,0.16231791555479147,46.93612681080534,0.00011868769369863918,m/I/lz,_/_/m/I/l/z/_/,_/_/m/i/l/l/s/_/
mime,402,0.893333333,0.05840035990154818,20.049937655763422,5.07004097026648e-05,m/aI/m,_/_/m/Y/m/_/_/,_/_/m/i/m/e/_/_/
mince,445,0.988888889,0.0629049726030502,21.095023109728988,5.334312418886763e-05,m/I/ns,_/_/m/I/n/s/_/,_/_/m/i/n/c/e/_/
mind,99359,220.7977778,0.49419682880133425,315.2126266506467,0.0007970802497755896,m/aI/nd,_/_/m/Y/n/d/_/,_/_/m/i/n/d/_/_/
mine,28554,63.45333333,0.3811336942578367,168.9792886717186,0.0004272990427208781,m/aI/n,_/_/m/Y/n/_/_/,_/_/m/i/n/e/_/_/
mink,829,1.842222222,0.0955671147850488,28.792360097775937,7.280743104177574e-05,m/I/N/k,_/_/m/I/G/k/_/,_/_/m/i/n/k/_/_/
mint,3751,8.335555556000001,0.20436868853691478,61.24540799113024,0.00015487166747695964,m/I/nt,_/_/m/I/n/t/_/,_/_/m/i/n/t/_/_/
minx,37,0.082222222,0.05,6.082762530298219,1.5381521763559577e-05,m/I/N/ks,_/_/m/I/G/k/s/,_/_/m/i/n/x/_/_/
mire,217,0.48222222200000003,0.05,14.730919862656235,3.725017429762956e-05,m/aI/r,_/_/m/Y/r/_/_/,_/_/m/i/r/e/_/_/
mirth,354,0.786666667,0.05309522110698281,18.81488772222678,4.7577330782987605e-05,m/@/r/T/,_/_/m/^/r/T/_/,_/_/m/i/r/t/h/_/
miss,39761,88.35777778,0.41102345288740344,199.40160480798542,0.0005042281543567611,m/I/s,_/_/m/I/s/_/_/,_/_/m/i/s/s/_/_/
mist,4033,8.962222222000001,0.21031265294232165,63.50590523722971,0.00016058780178504034,m/I/st,_/_/m/I/s/t/_/,_/_/m/i/s/t/_/_/
mite,494,1.097777778,0.06778150750978605,22.22611077089287,5.620331302412584e-05,m/aI/t,_/_/m/Y/t/_/_/,_/_/m/i/t/e/_/_/
mitt,811,1.802222222,0.09427041261624837,28.478061731796284,7.201266268899405e-05,m/I/t,_/_/m/I/t/_/_/,_/_/m/i/t/t/_/_/
mix,21654,48.12,0.35627867405852703,147.15298162116866,0.0003721067160035456,m/I/ks,_/_/m/I/k/s/_/,_/_/m/i/x/_/_/_/
mixed,18458,41.01777778,0.34199067359544155,135.8602222874672,0.00034355064093127846,m/I/kst,_/_/m/I/k/s/t/,_/_/m/i/x/e/d/_/
moan,1196,2.6577777780000003,0.1186467567110284,34.583232931581165,8.745084940300741e-05,m/oU/n,_/_/m/o/n/_/_/,_/_/m/o/a/n/_/_/
moat,487,1.082222222,0.06710057285044986,22.06807649071391,5.580369069663019e-05,m/oU/t,_/_/m/o/t/_/_/,_/_/m/o/a/t/_/_/
mob,4225,9.388888889,0.2141493579661798,65.0,0.000164365929074393,m/A/b,_/_/m/a/b/_/_/,_/_/m/o/b/_/_/_/
mock,3005,6.677777777999999,0.18648277016501763,54.817880294662984,0.00013861833576186373,m/A/k,_/_/m/a/k/_/_/,_/_/m/o/c/k/_/_/
mod,29,0.064444444,0.05,5.385164807134504,1.361750179605211e-05,m/A/d,_/_/m/a/d/_/_/,_/_/m/o/d/_/_/_/
mode,9853,21.89555556,0.2864437283138412,99.2622788374315,0.0002510051797408598,m/oU/d,_/_/m/o/d/_/_/,_/_/m/o/d/e/_/_/
moist,3527,7.8377777779999995,0.19935561893047332,59.388551085204966,0.00015017622116156562,m/Oi/st,_/_/m/O/s/t/_/,_/_/m/o/i/s/t/_/
mold,3953,8.784444444,0.20866528886643693,62.8728876384726,0.00015898708600442258,m/oU/ld,_/_/m/o/l/d/_/,_/_/m/o/l/d/_/_/
mole,1604,3.564444444,0.13890595404156972,40.049968789001575,0.00010127462045237979,m/oU/l,_/_/m/o/l/_/_/,_/_/m/o/l/e/_/_/
molt,155,0.34444444399999996,0.05,12.449899597988733,3.1482143297020464e-05,m/oU/lt,_/_/m/o/l/t/_/,_/_/m/o/l/t/_/_/
mom,45884,101.9644444,0.4239905465038269,214.20550879937704,0.0005416628841025026,m/A/m,_/_/m/a/m/_/_/,_/_/m/o/m/_/_/_/
monk,1998,4.44,0.15496047624129583,44.69899327725402,0.0001130306393647062,m/@/N/k,_/_/m/^/G/k/_/,_/_/m/o/n/k/_/_/
month,72812,161.80444440000002,0.46590724447573695,269.83698782783654,0.0006823385723532004,m/@/n/T/,_/_/m/^/n/T/_/,_/_/m/o/n/t/h/_/
moo,216,0.48,0.05,14.696938456699069,3.716424529206951e-05,m/u/,_/_/m/u/_/_/_/,_/_/m/o/o/_/_/_/
mooch,49,0.108888889,0.05,7.0,1.7700946208011554e-05,m/u/tS/,_/_/m/u/C/_/_/,_/_/m/o/o/c/h/_/
mood,14606,32.45777778,0.32114892443951776,120.85528536228773,0.0003056075578788202,m/u/d,_/_/m/u/d/_/_/,_/_/m/o/o/d/_/_/
moon,24810,55.13333333,0.3684889868023651,157.51190431202335,0.00039830139219265546,m/u/n,_/_/m/u/n/_/_/,_/_/m/o/o/n/_/_/
mooned,37,0.082222222,0.05,6.082762530298219,1.5381521763559577e-05,m/u/nd,_/_/m/u/n/d/_/,_/_/m/o/o/n/e/d/
moor,413,0.9177777779999999,0.05957398315223241,20.322401432901575,5.138939065448681e-05,m/U/r,_/_/m/U/r/_/_/,_/_/m/o/o/r/_/_/
moot,829,1.842222222,0.0955671147850488,28.792360097775937,7.280743104177574e-05,m/u/t,_/_/m/u/t/_/_/,_/_/m/o/o/t/_/_/
mop,1167,2.593333333,0.11702050958748991,34.161381705077446,8.638411142184655e-05,m/A/p,_/_/m/a/p/_/_/,_/_/m/o/p/_/_/_/
mope,110,0.24444444399999998,0.05,10.488088481701515,2.65212985770663e-05,m/oU/p,_/_/m/o/p/_/_/,_/_/m/o/p/e/_/_/
more,1080865,2401.9222219999997,0.7121830066702941,1000.0,0.002528706601144508,m/oU/r,_/_/m/o/r/_/_/,_/_/m/o/r/e/_/_/
morgue,1090,2.422222222,0.1125567945458127,33.015148038438355,8.348562278256222e-05,m/O/rg,_/_/m/o/r/g/_/,_/_/m/o/r/g/u/e/
morn,543,1.2066666670000001,0.07241121234121758,23.302360395462088,5.892483255425332e-05,m/O/rn,_/_/m/o/r/n/_/,_/_/m/o/r/n/_/_/
morph,385,0.855555556,0.0565564372076799,19.621416870348583,4.961680636385867e-05,m/O/rf,_/_/m/o/r/f/_/,_/_/m/o/r/p/h/_/
mosque,3466,7.7022222220000005,0.19794148494795413,58.872744118140105,0.00014887189667903237,m/A/sk,_/_/m/a/s/k/_/,_/_/m/o/s/q/u/e/
moss,1774,3.942222222,0.14618092188643075,42.118879377305376,0.00010650628831420137,m/O/s,_/_/m/a/s/_/_/,_/_/m/o/s/s/_/_/
most,503484,1118.853333,0.6423330209671445,709.5660645774993,0.0017942843914452527,m/oU/st,_/_/m/o/s/t/_/,_/_/m/o/s/t/_/_/
mote,141,0.313333333,0.05,11.874342087037917,3.002672721974083e-05,m/oU/t,_/_/m/o/t/_/_/,_/_/m/o/t/e/_/_/
moth,1199,2.664444444,0.11881335099293056,34.62657938636157,8.756045986934684e-05,m/O/T/,_/_/m/a/T/_/_/,_/_/m/o/t/h/_/_/
moue,49,0.108888889,0.05,7.0,1.7700946208011554e-05,m/u/,_/_/m/u/_/_/_/,_/_/m/o/u/e/_/_/
mould,229,0.508888889,0.05,15.132745950421556,3.826627457827381e-05,m/oU/ld,_/_/m/o/l/d/_/,_/_/m/o/u/l/d/_/
mound,3689,8.197777777999999,0.20300841008453321,60.73713855624086,0.00015358640320179486,m/AU/nd,_/_/m/A/n/d/_/,_/_/m/o/u/n/d/_/
mount,13382,29.73777778,0.3133914882116977,115.68059474259285,0.00029252228354991714,m/AU/nt,_/_/m/A/n/t/_/,_/_/m/o/u/n/t/_/
mourn,1066,2.368888889,0.11111978055555502,32.64965543462902,8.256139922264005e-05,m/oU/rn,_/_/m/o/r/n/_/,_/_/m/o/u/r/n/_/
mouse,10764,23.92,0.2941953137084997,103.7496987947435,0.00026235254820902227,m/O/s,_/_/m/A/s/_/_/,_/_/m/o/u/s/e/_/
mousse,780,1.733333333,0.09199319483026511,27.92848008753788,7.062293195728997e-05,m/u/s,_/_/m/u/s/_/_/,_/_/m/o/u/s/s/e/
mouth,42355,94.12222222,0.4167427643842598,205.80330415229002,0.0005204161737472466,m/AU/T/,_/_/m/A/T/_/_/,_/_/m/o/u/t/h/_/
mouths,3717,8.26,0.2036252350265336,60.96720429870473,0.00015416817196346044,m/AU/D/z,_/_/m/A/D/z/_/,_/_/m/o/u/t/h/s/
move,95668,212.59555559999998,0.4907493999024625,309.30244098616487,0.0007821351242718246,m/u/v,_/_/m/u/v/_/_/,_/_/m/o/v/e/_/_/
mow,696,1.5466666669999998,0.08552164853540656,26.38181191654584,6.67118619435223e-05,m/oU/,_/_/m/o/_/_/_/,_/_/m/o/w/_/_/_/
mu,969,2.153333333,0.10507032898618529,31.12876483254676,7.8715513117536e-05,m/j/u/,_/_/m/W/_/_/_/,_/_/m/u/_/_/_/_/
much,425055,944.5666667000002,0.6268561216124969,651.9624222299933,0.0016486216807911468,m/@/tS/,_/_/m/^/C/_/_/,_/_/m/u/c/h/_/_/
muck,1015,2.255555556,0.10798905675685877,31.85906464414798,8.056222707194659e-05,m/@/k,_/_/m/^/k/_/_/,_/_/m/u/c/k/_/_/
mud,9024,20.05333333,0.2787693562136032,94.99473669630333,0.00024021381775792664,m/@/d,_/_/m/^/d/_/_/,_/_/m/u/d/_/_/_/
muff,110,0.24444444399999998,0.05,10.488088481701515,2.65212985770663e-05,m/@/f,_/_/m/^/f/_/_/,_/_/m/u/f/f/_/_/
mug,3249,7.22,0.1927259170777915,57.0,0.00014413627626523693,m/@/g,_/_/m/^/g/_/_/,_/_/m/u/g/_/_/_/
mulch,1556,3.457777778,0.13674258995755545,39.44616584663204,9.974777996621948e-05,m/@/l/tS/,_/_/m/^/l/C/_/,_/_/m/u/l/c/h/_/
mule,2519,5.597777777999999,0.17261343834287335,50.18964036531842,0.00012691487490084952,m/j/u/l,_/_/m/W/l/_/_/,_/_/m/u/l/e/_/_/
mull,235,0.522222222,0.05,15.329709716755891,3.876433815438973e-05,m/@/l,_/_/m/^/l/_/_/,_/_/m/u/l/l/_/_/
mum,1624,3.6088888889999997,0.13979247271747697,40.29888335921977,0.00010190405236921159,m/@/m,_/_/m/^/m/_/_/,_/_/m/u/m/_/_/_/
mumps,133,0.295555556,0.05,11.532562594670797,2.9162467161256276e-05,m/@/mps,_/_/m/^/m/p/s/,_/_/m/u/m/p/s/_/
munch,373,0.828888889,0.05523210028597724,19.313207915827967,4.8837436346030536e-05,m/@/n/tS/,_/_/m/^/n/C/_/,_/_/m/u/n/c/h/_/
murk,263,0.584444444,0.05,16.217274740226856,4.100872968818573e-05,m/@/rk,_/_/m/^/r/k/_/,_/_/m/u/r/k/_/_/
muse,1582,3.5155555560000002,0.13792075793727598,39.774363602702685,0.00010057769579847612,m/j/u/z,_/_/m/W/z/_/_/,_/_/m/u/s/e/_/_/
mush,588,1.306666667,0.07646599752505737,24.24871130596428,6.131787634863934e-05,m/@/S/,_/_/m/^/S/_/_/,_/_/m/u/s/h/_/_/
musk,457,1.015555556,0.06412347689448682,21.37755832643195,5.40575728564002e-05,m/@/sk,_/_/m/^/s/k/_/,_/_/m/u/s/k/_/_/
muss,69,0.15333333300000002,0.05,8.306623862918075,2.1005014595385426e-05,m/@/s,_/_/m/^/s/_/_/,_/_/m/u/s/s/_/_/
must,191643,425.87333330000007,0.5540959751204545,437.7704878129635,0.0011069931223188921,m/@/st,_/_/m/^/s/t/_/,_/_/m/u/s/t/_/_/
mute,1709,3.797777778,0.14346718396035782,41.340053217188775,0.0001045368654619705,m/j/u/t,_/_/m/W/t/_/_/,_/_/m/u/t/e/_/_/
mutt,568,1.2622222220000001,0.07468601897668953,23.83275057562597,6.026603370401595e-05,m/@/t,_/_/m/^/t/_/_/,_/_/m/u/t/t/_/_/
my,1072807,2384.015556,0.7114986816191157,1000.0,0.002528706601144508,m/aI/,_/_/m/Y/_/_/_/,_/_/m/y/_/_/_/_/
myrrh,134,0.297777778,0.05,11.575836902790225,2.9271895189857837e-05,m/@/r,_/_/m/^/r/_/_/,_/_/m/y/r/r/h/_/
myth,7778,17.28444444,0.26586879355299686,88.19297024139736,0.00022301414602396265,m/I/T/,_/_/m/I/T/_/_/,_/_/m/y/t/h/_/_/
nab,328,0.728888889,0.050087759061142344,18.110770276274835,4.579682434942791e-05,n/&/b,_/_/n/@/b/_/_/,_/_/n/a/b/_/_/_/
nag,288,0.64,0.05,16.97056274847714,4.291357404721122e-05,n/&/g,_/_/n/@/g/_/_/,_/_/n/a/g/_/_/_/
nail,5280,11.73333333,0.2327659208804376,72.6636084983398,0.00018374494647273198,n/eI/l,_/_/n/e/l/_/_/,_/_/n/a/i/l/_/_/
name,122965,273.25555560000004,0.5136192119568436,350.66365651433,0.0008867255030092565,n/eI/m,_/_/n/e/m/_/_/,_/_/n/a/m/e/_/_/
nap,2685,5.966666667,0.1775907500739382,51.81698563212646,0.0001310299536193683,n/&/p,_/_/n/@/p/_/_/,_/_/n/a/p/_/_/_/
nape,640,1.4222222219999998,0.08093810632815253,25.298221281347036,6.397177915135672e-05,n/eI/p,_/_/n/e/p/_/_/,_/_/n/a/p/e/_/_/
natch,87,0.193333333,0.05,9.327379053088816,2.3586204982922696e-05,n/&/tS/,_/_/n/@/C/_/_/,_/_/n/a/t/c/h/_/
naught,446,0.9911111109999999,0.06300713676910545,21.118712081942874,5.3403026649279216e-05,n/A/t,_/_/n/a/t/_/_/,_/_/n/a/u/g/h/t/
nave,759,1.686666667,0.09041771662753664,27.54995462791182,6.96657521288323e-05,n/eI/v,_/_/n/e/v/_/_/,_/_/n/a/v/e/_/_/
nay,999,2.22,0.10698437391928456,31.606961258558215,7.992473157663487e-05,n/eI/,_/_/n/e/_/_/_/,_/_/n/a/y/_/_/_/
neap,49,0.108888889,0.05,7.0,1.7700946208011554e-05,n/i/p,_/_/n/i/p/_/_/,_/_/n/e/a/p/_/_/
near,77431,172.0688889,0.47150081813648265,278.26426288691835,0.0007036486784247611,n/i/r,_/_/n/i/r/_/_/,_/_/n/e/a/r/_/_/
neat,5778,12.84,0.24039050636670972,76.01315675591957,0.00019221497126252604,n/i/t,_/_/n/i/t/_/_/,_/_/n/e/a/t/_/_/
neck,28219,62.70888889,0.3800708458545061,167.98511838850487,0.0004247850777630539,n/E/k,_/_/n/E/k/_/_/,_/_/n/e/c/k/_/_/
need,250234,556.0755556,0.5784513233405217,500.23394526961084,0.0012649448795198253,n/i/d,_/_/n/i/d/_/_/,_/_/n/e/e/d/_/_/
needs,83440,185.4222222,0.4783006092452832,288.859827598093,0.0007304417528527622,n/i/dz,_/_/n/i/d/z/_/,_/_/n/e/e/d/s/_/
neigh,59,0.131111111,0.05,7.681145747868608,1.9423363956988415e-05,n/eI/,_/_/n/e/_/_/_/,_/_/n/e/i/g/h/_/
nerve,7453,16.56222222,0.26218177756577643,86.33075929238663,0.00021830516090447563,n/@/rv,_/_/n/^/r/v/_/,_/_/n/e/r/v/e/_/
nest,6185,13.74444444,0.24618200971681967,78.64477096412705,0.000198869551482486,n/E/st,_/_/n/E/s/t/_/,_/_/n/e/s/t/_/_/
net,18772,41.71555556,0.3434975125538857,137.0109484676316,0.00034646048981917,n/E/t,_/_/n/E/t/_/_/,_/_/n/e/t/_/_/_/
new,492754,1095.008889,0.6403639771115691,701.9643865610277,0.0017750619780652257,n/u/,_/_/n/u/_/_/_/,_/_/n/e/w/_/_/_/
news,140880,313.0666667,0.526019947121065,375.33984600625604,0.0009491243462685827,n/u/z,_/_/n/u/z/_/_/,_/_/n/e/w/s/_/_/
next,234819,521.82,0.5726451610450629,484.58126253498494,0.0012253638373631562,n/E/kst,_/_/n/E/k/s/t/,_/_/n/e/x/t/_/_/
nib,97,0.215555556,0.05,9.848857801796104,2.4904871737135393e-05,n/I/b,_/_/n/I/b/_/_/,_/_/n/i/b/_/_/_/
nibs,69,0.15333333300000002,0.05,8.306623862918075,2.1005014595385426e-05,n/I/bz,_/_/n/I/b/z/_/,_/_/n/i/b/s/_/_/
nice,51450,114.33333329999999,0.43436919867235735,226.8259244442751,0.0005735762124529438,n/i/s,_/_/n/Y/s/_/_/,_/_/n/i/c/e/_/_/
niche,3436,7.635555556,0.19723790796519264,58.61740355901138,0.00014822621532162362,n/I/tS/,_/_/n/I/C/_/_/,_/_/n/i/c/h/e/_/
nick,240,0.533333333,0.05,15.491933384829668,3.917455421470976e-05,n/I/k,_/_/n/I/k/_/_/,_/_/n/i/c/k/_/_/
niece,2197,4.882222222,0.16211077279101713,46.87216658103186,0.00011852595704340027,n/i/s,_/_/n/i/s/_/_/,_/_/n/i/e/c/e/_/
nigh,302,0.671111111,0.05,17.378147196982766,4.3944235532671246e-05,n/aI/,_/_/n/Y/_/_/_/,_/_/n/i/g/h/_/_/
night,194320,431.8222222,0.5553621459010594,440.81742252320294,0.001114697926233931,n/aI/t,_/_/n/Y/t/_/_/,_/_/n/i/g/h/t/_/
nil,494,1.097777778,0.06778150750978605,22.22611077089287,5.620331302412584e-05,n/I/l,_/_/n/I/l/_/_/,_/_/n/i/l/_/_/_/
nine,38091,84.64666667,0.40714271626659604,195.16915739942107,0.0004935255366557275,n/aI/n,_/_/n/Y/n/_/_/,_/_/n/i/n/e/_/_/
ninth,5695,12.65555556,0.23916305650356737,75.46522377890362,0.00019082940952656104,n/aI/n/T/,_/_/n/Y/n/T/_/,_/_/n/i/n/t/h/_/
nip,607,1.3488888890000001,0.0781254914129423,24.63736998950984,6.230068012731312e-05,n/I/p,_/_/n/I/p/_/_/,_/_/n/i/p/_/_/_/
nit,207,0.46,0.05,14.38749456993816,3.6381752492933385e-05,n/I/t,_/_/n/I/t/_/_/,_/_/n/i/t/_/_/_/
nix,270,0.6,0.05,16.431676725154983,4.155088940277197e-05,n/I/ks,_/_/n/I/k/s/_/,_/_/n/i/x/_/_/_/
no,714403,1587.562222,0.6743201222520178,845.2236390447205,0.0021373225954957674,n/oU/,_/_/n/o/_/_/_/,_/_/n/o/_/_/_/_/
nock,18,0.04,0.05,4.242640687119285,1.0728393511802805e-05,n/A/k,_/_/n/a/k/_/_/,_/_/n/o/c/k/_/_/
nod,5489,12.19777778,0.23604350069260943,74.08778576796583,0.0001873462729356353,n/A/d,_/_/n/a/d/_/_/,_/_/n/o/d/_/_/_/
node,1279,2.8422222219999997,0.12314751892463867,35.76310948449533,9.04344110308971e-05,n/oU/d,_/_/n/o/d/_/_/,_/_/n/o/d/e/_/_/
nog,45,0.1,0.05,6.708203932499369,1.6963079565934702e-05,n/A/g,_/_/n/a/g/_/_/,_/_/n/o/g/_/_/_/
noise,18055,40.12222222,0.3400196424335717,134.36889521016388,0.00033977951230643606,n/Oi/z,_/_/n/O/z/_/_/,_/_/n/o/i/s/e/_/
nonce,28,0.062222222,0.05,5.291502622129181,1.3380657610551533e-05,n/A/ns,_/_/n/a/n/s/_/,_/_/n/o/n/c/e/_/
none,40625,90.27777778,0.41296840325912,201.55644370746373,0.0005096771097062749,n/oU/n,_/_/n/^/n/_/_/,_/_/n/o/n/e/_/_/
nones,17,0.037777778,0.05,4.123105625617661,1.0426124412715434e-05,n/oU/nz,_/_/n/^/n/z/_/,_/_/n/o/n/e/s/_/
nook,824,1.831111111,0.09520875941330303,28.705400188814647,7.25875349459504e-05,n/U/k,_/_/n/U/k/_/_/,_/_/n/o/o/k/_/_/
noon,8884,19.74222222,0.2774073232518569,94.25497334358543,0.0002383431732846241,n/u/n,_/_/n/u/n/_/_/,_/_/n/o/o/n/_/_/
noose,738,1.64,0.08881463161480463,27.16615541441225,6.869523652414186e-05,n/u/s,_/_/n/u/s/_/_/,_/_/n/o/o/s/e/_/
nope,1964,4.364444444,0.15368090278325597,44.31703961232068,0.00011206479061085793,n/oU/p,_/_/n/o/p/_/_/,_/_/n/o/p/e/_/_/
nor,41688,92.64,0.41530594776486457,204.17639432608266,0.0005163021961302493,n/O/r,_/_/n/o/r/_/_/,_/_/n/o/r/_/_/_/
norm,4565,10.14444444,0.22057220587241347,67.56478372643548,0.0001708515146139384,n/O/rm,_/_/n/o/r/m/_/,_/_/n/o/r/m/_/_/
norse,288,0.64,0.05,16.97056274847714,4.291357404721122e-05,n/O/rs,_/_/n/o/r/s/_/,_/_/n/o/r/s/e/_/
north,79231,176.0688889,0.4735912407409336,281.4800170527208,0.0007117803772114838,n/O/r/T/,_/_/n/o/r/T/_/,_/_/n/o/r/t/h/_/
nose,22902,50.89333333,0.3613035657348978,151.33406754594287,0.00038267945558147454,n/oU/z,_/_/n/o/z/_/_/,_/_/n/o/s/e/_/_/
nosh,95,0.21111111100000002,0.05,9.746794344808963,2.4646783199716382e-05,n/A/S/,_/_/n/a/S/_/_/,_/_/n/o/s/h/_/_/
not,1884855,4188.566667,0.76304226373497,1000.0,0.002528706601144508,n/A/t,_/_/n/a/t/_/_/,_/_/n/o/t/_/_/_/
notch,1736,3.857777778,0.14460421874728915,41.66533331199932,0.00010535940338493883,n/A/tS/,_/_/n/a/C/_/_/,_/_/n/o/t/c/h/_/
note,44569,99.04222222,0.421356477728453,211.11371343425324,0.0005338446407533262,n/oU/t,_/_/n/o/t/_/_/,_/_/n/o/t/e/_/_/
nought,65,0.144444444,0.05,8.06225774829855,2.0387084388250995e-05,n/O/t,_/_/n/a/t/_/_/,_/_/n/o/u/g/h/t/
noun,667,1.4822222219999999,0.08317671033748722,25.826343140289914,6.530724438227428e-05,n/AU/n,_/_/n/A/n/_/_/,_/_/n/o/u/n/_/_/
now,717562,1594.582222,0.6747235253541558,847.0903139571365,0.0021420428686689847,n/AU/,_/_/n/A/_/_/_/,_/_/n/o/w/_/_/_/
nub,241,0.535555556,0.05,15.524174696260024,3.925608303175326e-05,n/@/b,_/_/n/^/b/_/_/,_/_/n/u/b/_/_/_/
nude,2897,6.437777777999999,0.1835772907313891,53.823786563191554,0.00013610456438093555,n/u/d,_/_/n/u/d/_/_/,_/_/n/u/d/e/_/_/
nudge,1074,2.386666667,0.11160129751699567,32.77193921634788,8.287061902868546e-05,n/@/dZ/,_/_/n/^/J/_/_/,_/_/n/u/d/g/e/_/
nuke,380,0.8444444440000001,0.05600695797237373,19.493588689617926,4.9293566399432764e-05,n/u/k,_/_/n/u/k/_/_/,_/_/n/u/k/e/_/_/
null,967,2.148888889,0.10494129088129785,31.096623610932426,7.863423739827098e-05,n/@/l,_/_/n/^/l/_/_/,_/_/n/u/l/l/_/_/
numb,2234,4.964444444,0.16338074492729437,47.265209192385896,0.00011951984648926228,n/@/m,_/_/n/^/m/_/_/,_/_/n/u/m/b/_/_/
nun,2136,4.7466666669999995,0.15997776250940612,46.216880033165374,0.00011686892962416907,n/@/n,_/_/n/^/n/_/_/,_/_/n/u/n/_/_/_/
nurse,15003,33.34,0.32353004412512665,122.48673397556162,0.00030973301275663394,n/@/rs,_/_/n/^/r/s/_/,_/_/n/u/r/s/e/_/
nut,3132,6.96,0.18978538179695081,55.96427431853289,0.00014151722989753617,n/@/t,_/_/n/^/t/_/_/,_/_/n/u/t/_/_/_/
