wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
young,147566,327.9244444,0.530248779,/j/@/N/,_/_/j/^/G/_/_/,_/_/y/o/u/n/g/_/,384.1432025
wipe,4250,9.444444444,0.214637295,w/aI/p,_/_/w/Y/p/_/_/,_/_/w/i/p/e/_/_/,65.19202405
wipe,270,0.6,0.05,w/aI/p,_/_/w/Y/p/_/_/,_/_/w/i/p/e/_/_/,16.43167673
eve,6551,14.55777778,0.251094397,/i/v,_/_/_/i/v/_/_/,_/_/_/e/v/e/_/_/,80.93824807
try,110671,245.9355556,0.504019104,tr/aI/,_/t/r/Y/_/_/_/,_/t/r/y/_/_/_/_/,332.6725116
tried,78064,173.4755556,0.472241407,tr/aI/d,_/t/r/Y/d/_/_/,_/t/r/i/e/d/_/_/,279.3993558
try,3774,8.386666667,0.204868209,tr/aI/,_/t/r/Y/_/_/_/,_/t/r/y/_/_/_/_/,61.43289021
race,53592,119.0933333,0.438069224,r/eI/s,_/_/r/e/s/_/_/,_/_/r/a/c/e/_/_/,231.49946
race,3239,7.197777778,0.19247825,r/eI/s,_/_/r/e/s/_/_/,_/_/r/a/c/e/_/_/,56.9122131
trite,335,0.744444444,0.050907235,tr/aI/t,_/t/r/Y/t/_/_/,_/t/r/i/t/e/_/_/,18.30300522
rack,5912,13.13777778,0.242338061,r/&/k,_/_/r/@/k/_/_/,_/_/r/a/c/k/_/_/,76.88953115
rack,611,1.357777778,0.078471056,r/&/k,_/_/r/@/k/_/_/,_/_/r/a/c/k/_/_/,24.71841419
pledge,3516,7.813333333,0.199102221,pl/E/dZ/,_/p/l/E/J/_/_/,_/p/l/e/d/g/e/_/,59.29586832
pledge,1130,2.511111111,0.11490277,pl/E/dZ/,_/p/l/E/J/_/_/,_/p/l/e/d/g/e/_/,33.61547263
punch,4224,9.386666667,0.214129786,p/@/n/tS/,_/_/p/^/n/C/_/,_/_/p/u/n/c/h/_/,64.99230724
punch,2272,5.048888889,0.164666946,p/@/n/tS/,_/_/p/^/n/C/_/,_/_/p/u/n/c/h/_/,47.66550115
screech,643,1.428888889,0.081189562,skr/i/tS/,s/k/r/i/C/_/_/,s/c/r/e/e/c/h/_/,25.35744467
screech,178,0.395555556,0.05,skr/i/tS/,s/k/r/i/C/_/_/,s/c/r/e/e/c/h/_/,13.34166406
hootch,22,0.048888889,0.05,h/u/tS/,_/_/h/u/C/_/_/,_/_/h/o/o/t/c/h/,4.69041576
pawn,695,1.544444444,0.085441781,p/O/n,_/_/p/a/n/_/_/,_/_/p/a/w/n/_/_/,26.36285265
pawn,111,0.246666667,0.05,p/O/n,_/_/p/a/n/_/_/,_/_/p/a/w/n/_/_/,10.53565375
slim,4815,10.7,0.225022889,sl/I/m,_/s/l/I/m/_/_/,_/s/l/i/m/_/_/_/,69.39020104
slim,316,0.702222222,0.05,sl/I/m,_/s/l/I/m/_/_/,_/s/l/i/m/_/_/_/,17.77638883
slip,6587,14.63777778,0.251563634,sl/I/p,_/s/l/I/p/_/_/,_/s/l/i/p/_/_/_/,81.16033514
slip,3107,6.904444444,0.189144617,sl/I/p,_/s/l/I/p/_/_/,_/s/l/i/p/_/_/_/,55.74047004
nones,17,0.037777778,0.05,n/oU/nz,_/_/n/^/n/z/_/,_/_/n/o/n/e/s/_/,4.123105626
hawk,1812,4.026666667,0.147730912,h/O/k,_/_/h/a/k/_/_/,_/_/h/a/w/k/_/_/,42.56759331
hawk,199,0.442222222,0.05,h/O/k,_/_/h/a/k/_/_/,_/_/h/a/w/k/_/_/,14.10673598
sprue,18,0.04,0.05,spr/u/,s/p/r/u/_/_/_/,s/p/r/u/e/_/_/_/,4.242640687
writ,458,1.017777778,0.06422429,r/I/t,_/_/r/I/t/_/_/,_/w/r/i/t/_/_/_/,21.40093456
move,71834,159.6311111,0.464677714,m/u/v,_/_/m/u/v/_/_/,_/_/m/o/v/e/_/_/,268.0186561
move,23834,52.96444444,0.364883955,m/u/v,_/_/m/u/v/_/_/,_/_/m/o/v/e/_/_/,154.3826415
dock,4559,10.13111111,0.220462683,d/A/k,_/_/d/a/k/_/_/,_/_/d/o/c/k/_/_/,67.5203673
dock,398,0.884444444,0.057969827,d/A/k,_/_/d/a/k/_/_/,_/_/d/o/c/k/_/_/,19.94993734
truth,48723,108.2733333,0.429431216,tr/u/T/,_/t/r/u/T/_/_/,_/t/r/u/t/h/_/_/,220.7328702
truths,2669,5.931111111,0.17712263,tr/u/D/z,_/t/r/u/D/z/_/,_/t/r/u/t/h/s/_/,51.66236541
mete,98,0.217777778,0.05,m/i/t,_/_/m/i/t/_/_/,_/_/m/e/t/e/_/_/,9.899494937
tenth,2753,6.117777778,0.179553964,t/E/n/T/,_/_/t/E/n/T/_/,_/_/t/e/n/t/h/_/,52.46903849
graze,878,1.951111111,0.099006655,gr/eI/z,_/g/r/e/z/_/_/,_/g/r/a/z/e/_/_/,29.63106478
graze,49,0.108888889,0.05,gr/eI/z,_/g/r/e/z/_/_/,_/g/r/a/z/e/_/_/,7
loo,284,0.631111111,0.05,l/u/,_/_/l/u/_/_/_/,_/_/l/o/o/_/_/_/,16.85229955
prang,22,0.048888889,0.05,pr/&/N/,_/p/r/@/G/_/_/,_/p/r/a/n/g/_/_/,4.69041576
prank,593,1.317777778,0.076905633,pr/&/N/k,_/p/r/@/G/k/_/,_/p/r/a/n/k/_/_/,24.35159132
shorts,5698,12.66222222,0.23920771,/S/oU/rts,_/_/S/o/r/t/s/,_/s/h/o/r/t/s/_/,75.48509787
vouch,360,0.8,0.053775432,v/AU/tS/,_/_/v/A/C/_/_/,_/_/v/o/u/c/h/_/,18.97366596
lox,139,0.308888889,0.05,l/A/ks,_/_/l/a/k/s/_/,_/_/l/o/x/_/_/_/,11.78982612
trike,45,0.1,0.05,tr/aI/k,_/t/r/Y/k/_/_/,_/t/r/i/k/e/_/_/,6.708203932
clef,110,0.244444444,0.05,kl/E/f,_/k/l/E/f/_/_/,_/c/l/e/f/_/_/_/,10.48808848
lilt,302,0.671111111,0.05,l/I/lt,_/_/l/I/l/t/_/,_/_/l/i/l/t/_/_/,17.3781472
lilt,24,0.053333333,0.05,l/I/lt,_/_/l/I/l/t/_/,_/_/l/i/l/t/_/_/,4.898979486
face,127131,282.5133333,0.516656504,f/eI/s,_/_/f/e/s/_/_/,_/_/f/a/c/e/_/_/,356.5543437
face,33141,73.64666667,0.394566369,f/eI/s,_/_/f/e/s/_/_/,_/_/f/a/c/e/_/_/,182.0466973
fact,164805,366.2333333,0.540327954,f/&/kt,_/_/f/@/k/t/_/,_/_/f/a/c/t/_/_/,405.9618209
bring,84990,188.8666667,0.479975568,br/I/N/,_/b/r/I/G/_/_/,_/b/r/i/n/g/_/_/,291.5304444
brought,75640,168.0888889,0.469372334,br/O/t,_/b/r/a/t/_/_/,_/b/r/o/u/g/h/t/,275.0272714
brine,728,1.617777778,0.088041271,br/aI/n,_/b/r/Y/n/_/_/,_/b/r/i/n/e/_/_/,26.98147513
brink,2637,5.86,0.176179142,br/I/N/k,_/b/r/I/G/k/_/,_/b/r/i/n/k/_/_/,51.35172831
ruffed,96,0.213333333,0.05,r/@/ft,_/_/r/^/f/t/_/,_/_/r/u/f/f/e/d/,9.797958971
should,354862,788.5822222,0.610362624,/S/U/d,_/_/S/U/d/_/_/,_/s/h/o/u/l/d/_/,595.7029461
means,32805,72.9,0.393646636,m/i/nz,_/_/m/i/n/z/_/,_/_/m/e/a/n/s/_/,181.1215062
smash,1374,3.053333333,0.128041092,sm/&/S/,_/s/m/@/S/_/_/,_/s/m/a/s/h/_/_/,37.06750599
smashed,2389,5.308888889,0.168517217,sm/&/S/t,_/s/m/@/S/t/_/,_/s/m/a/s/h/e/d/,48.87739764
smash,787,1.748888889,0.092512382,sm/&/S/,_/s/m/@/S/_/_/,_/s/m/a/s/h/_/_/,28.05352028
mien,303,0.673333333,0.05,m/i/n,_/_/m/i/n/_/_/,_/_/m/i/e/n/_/_/,17.40689519
butte,717,1.593333333,0.087182955,b/j/u/t,_/_/b/W/t/_/_/,_/_/b/u/t/t/e/_/,26.77685568
groin,1320,2.933333333,0.125291663,gr/Oi/n,_/g/r/O/n/_/_/,_/g/r/o/i/n/_/_/,36.33180425
site,58716,130.48,0.446356714,s/aI/t,_/_/s/Y/t/_/_/,_/_/s/i/t/e/_/_/,242.3138461
site,318,0.706666667,0.05,s/aI/t,_/_/s/Y/t/_/_/,_/_/s/i/t/e/_/_/,17.8325545
drink,15134,33.63111111,0.324302348,dr/I/N/k,_/d/r/I/G/k/_/,_/d/r/i/n/k/_/_/,123.0203235
drink,13554,30.12,0.31452212,dr/I/N/k,_/d/r/I/G/k/_/,_/d/r/i/n/k/_/_/,116.4216475
drank,6630,14.73333333,0.252120976,dr/&/N/k,_/d/r/@/G/k/_/,_/d/r/a/n/k/_/_/,81.42481194
drunk,1671,3.713333333,0.141842588,dr/@/N/k,_/d/r/^/G/k/_/,_/d/r/u/n/k/_/_/,40.87786687
flesh,11097,24.66,0.296872497,fl/E/S/,_/f/l/E/S/_/_/,_/f/l/e/s/h/_/_/,105.3422992
clipped,313,0.695555556,0.05,kl/I/pt,_/k/l/I/p/t/_/,_/c/l/i/p/p/e/d/,17.69180601
glyph,59,0.131111111,0.05,gl/I/f,_/g/l/I/f/_/_/,_/g/l/y/p/h/_/_/,7.681145748
pear,1958,4.351111111,0.153453226,p/@/r,_/_/p/E/r/_/_/,_/_/p/e/a/r/_/_/,44.24929378
lung,5055,11.23333333,0.229101025,l/@/N/,_/_/l/^/G/_/_/,_/_/l/u/n/g/_/_/,71.09852319
inn,6636,14.74666667,0.252198475,/I/n,_/_/_/I/n/_/_/,_/_/_/i/n/n/_/_/,81.46164742
ink,4924,10.94222222,0.226897604,/I/N/k,_/_/_/I/G/k/_/,_/_/_/i/n/k/_/_/,70.17121917
ink,18,0.04,0.05,/I/N/k,_/_/_/I/G/k/_/,_/_/_/i/n/k/_/_/,4.242640687
veil,2527,5.615555556,0.172859622,v/eI/l,_/_/v/e/l/_/_/,_/_/v/e/i/l/_/_/,50.26927491
veiled,372,0.826666667,0.055120869,v/eI/ld,_/_/v/e/l/d/_/,_/_/v/e/i/l/e/d/,19.28730152
veil,161,0.357777778,0.05,v/eI/l,_/_/v/e/l/_/_/,_/_/v/e/i/l/_/_/,12.68857754
vein,2669,5.931111111,0.17712263,v/eI/n,_/_/v/e/n/_/_/,_/_/v/e/i/n/_/_/,51.66236541
ghost,7606,16.90222222,0.263936035,g/oU/st,_/_/g/o/s/t/_/,_/g/h/o/s/t/_/_/,87.21238444
ghosts,3586,7.968888889,0.200702902,g/oU/sts,_/_/g/o/s/t/s/,_/g/h/o/s/t/s/_/,59.88321969
spew,332,0.737777778,0.050556929,sp/j/u/,_/s/p/W/_/_/_/,_/s/p/e/w/_/_/_/,18.22086716
spew,45,0.1,0.05,sp/j/u/,_/s/p/W/_/_/_/,_/s/p/e/w/_/_/_/,6.708203932
bike,15603,34.67333333,0.327015059,b/aI/k,_/_/b/Y/k/_/_/,_/_/b/i/k/e/_/_/,124.911969
bike,64,0.142222222,0.05,b/aI/k,_/_/b/Y/k/_/_/,_/_/b/i/k/e/_/_/,8
daze,579,1.286666667,0.07566929,d/eI/z,_/_/d/e/z/_/_/,_/_/d/a/z/e/_/_/,24.06241883
whack,697,1.548888889,0.085601446,w/&/k,_/_/w/@/k/_/_/,_/w/h/a/c/k/_/_/,26.40075756
whack,464,1.031111111,0.064826848,w/&/k,_/_/w/@/k/_/_/,_/w/h/a/c/k/_/_/,21.54065923
pique,202,0.448888889,0.05,p/i/k,_/_/p/i/k/_/_/,_/_/p/i/q/u/e/_/,14.2126704
pique,151,0.335555556,0.05,p/i/k,_/_/p/i/k/_/_/,_/_/p/i/q/u/e/_/,12.28820573
pinch,2653,5.895555556,0.176652102,p/I/n/tS/,_/_/p/I/n/C/_/,_/_/p/i/n/c/h/_/,51.50728104
pinch,785,1.744444444,0.092364343,p/I/nt/S/,_/_/p/I/n/t/S/,_/_/p/i/n/c/h/_/,28.01785145
chew,2042,4.537777778,0.156590265,/tS/u/,_/_/C/u/_/_/_/,_/c/h/e/w/_/_/_/,45.18849411
chew,91,0.202222222,0.05,/tS/u/,_/_/C/u/_/_/_/,_/c/h/e/w/_/_/_/,9.539392014
speck,1059,2.353333333,0.110696364,sp/E/k,_/s/p/E/k/_/_/,_/s/p/e/c/k/_/_/,32.54228019
horn,5888,13.08444444,0.241992279,h/O/rn,_/_/h/o/r/n/_/,_/_/h/o/r/n/_/_/,76.73330437
horned,113,0.251111111,0.05,h/O/rnd,_/_/h/a/r/n/d/,_/_/h/o/r/n/e/d/,10.63014581
chef,10273,22.82888889,0.29009921,/S/E/f,_/_/S/E/f/_/_/,_/c/h/e/f/_/_/_/,101.3558089
frank,2411,5.357777778,0.169223443,fr/A/nk,_/f/r/a/n/k/_/,_/f/r/a/n/k/_/_/,49.10193479
crunch,2423,5.384444444,0.169606372,kr/@/n/tS/,_/k/r/^/n/C/_/,_/c/r/u/n/c/h/_/,49.2239779
crunch,645,1.433333333,0.081356816,kr/@/n/tS/,_/k/r/^/n/C/_/,_/c/r/u/n/c/h/_/,25.3968502
farce,831,1.846666667,0.095710065,f/A/rs,_/_/f/a/r/s/_/,_/_/f/a/r/c/e/_/,28.82707061
beach,33830,75.17777778,0.396423934,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/a/c/h/_/,183.9293343
beach,173,0.384444444,0.05,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/a/c/h/_/,13.15294644
scull,99,0.22,0.05,sk/@/l,_/s/k/^/l/_/_/,_/s/c/u/l/l/_/_/,9.949874371
haste,1093,2.428888889,0.112734845,h/eI/st,_/_/h/e/s/t/_/,_/_/h/a/s/t/e/_/,33.06055051
bane,546,1.213333333,0.072687194,b/eI/n,_/_/b/e/n/_/_/,_/_/b/a/n/e/_/_/,23.36664289
band,28453,63.22888889,0.380814552,b/&/nd,_/_/b/@/n/d/_/,_/_/b/a/n/d/_/_/,168.6801707
band,82,0.182222222,0.05,b/&/nd,_/_/b/@/n/d/_/,_/_/b/a/n/d/_/_/,9.055385138
bang,3135,6.966666667,0.189861973,b/&/N/,_/_/b/@/G/_/_/,_/_/b/a/n/g/_/_/,55.99107072
bang,1801,4.002222222,0.147284925,b/&/N/,_/_/b/@/G/_/_/,_/_/b/a/n/g/_/_/,42.43819035
bangs,1101,2.446666667,0.113207958,b/&/N/z,_/_/b/@/G/z/_/,_/_/b/a/n/g/s/_/,33.18132005
bangs,615,1.366666667,0.078815319,b/&/N/z,_/_/b/@/G/z/_/,_/_/b/a/n/g/s/_/,24.79919354
banc,100,0.222222222,0.05,b/&/N/k,_/_/b/@/G/k/_/,_/_/b/a/n/c/_/_/,10
good,410105,911.3444444,0.623583889,g/U/d,_/_/g/U/d/_/_/,_/_/g/o/o/d/_/_/,640.3944097
best,144894,321.9866667,0.528582139,b/E/st,_/_/b/E/s/t/_/,_/_/b/e/s/t/_/_/,380.649445
good,5394,11.98666667,0.234568231,g/U/d,_/_/g/U/d/_/_/,_/_/g/o/o/d/_/_/,73.44385611
good,113,0.251111111,0.05,g/U/d,_/_/g/U/d/_/_/,_/_/g/o/o/d/_/_/,10.63014581
loge,33,0.073333333,0.05,l/oU/Z/,_/_/l/o/B/_/_/,_/_/l/o/g/e/_/_/,5.744562647
webbed,307,0.682222222,0.05,w/E/bd,_/_/w/E/b/d/_/,_/_/w/e/b/b/e/d/,17.52141547
hooked,227,0.504444444,0.05,h/U/kt,_/_/h/U/k/t/_/,_/_/h/o/o/k/e/d/,15.06651917
thick,22923,50.94,0.361385802,/T/I/k,_/_/T/I/k/_/_/,_/t/h/i/c/k/_/_/,151.4034346
thick,974,2.164444444,0.10539213,/T/I/k,_/_/T/I/k/_/_/,_/t/h/i/c/k/_/_/,31.20897307
realm,6771,15.04666667,0.253925077,r/E/lm,_/_/r/E/l/m/_/,_/_/r/e/a/l/m/_/,82.28608631
quaint,1572,3.493333333,0.13746941,kw/eI/nt,_/k/w/e/n/t/_/,_/_/q/u/a/i/n/t/,39.6484552
oomph,286,0.635555556,0.05,/U/mf,_/_/_/U/m/f/_/,_/_/_/o/o/m/p/h/,16.91153453
brat,692,1.537777778,0.08520176,br/&/t,_/b/r/@/t/_/_/,_/b/r/a/t/_/_/_/,26.30589288
bray,87,0.193333333,0.05,br/eI/,_/b/r/e/_/_/_/,_/b/r/a/y/_/_/_/,9.327379053
brag,781,1.735555556,0.092067545,br/&/g,_/b/r/@/g/_/_/,_/b/r/a/g/_/_/_/,27.94637722
brag,109,0.242222222,0.05,br/&/g,_/b/r/@/g/_/_/,_/b/r/a/g/_/_/_/,10.44030651
bran,971,2.157777778,0.105199185,br/&/n,_/b/r/@/n/_/_/,_/b/r/a/n/_/_/_/,31.1608729
warmth,6255,13.9,0.247142163,w/O/rm/T/,_/_/w/o/r/m/T/,_/_/w/a/r/m/t/h/,79.08855796
baud,67,0.148888889,0.05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/u/d/_/_/,8.185352772
fest,982,2.182222222,0.105904669,f/E/st,_/_/f/E/s/t/_/,_/_/f/e/s/t/_/_/,31.33687923
fess,151,0.335555556,0.05,f/E/s,_/_/f/E/s/_/_/,_/_/f/e/s/s/_/_/,12.28820573
fess,35,0.077777778,0.05,f/E/s,_/_/f/E/s/_/_/,_/_/f/e/s/s/_/_/,5.916079783
aim,6909,15.35333333,0.255657001,/eI/m,_/_/_/e/m/_/_/,_/_/_/a/i/m/_/_/,83.12039461
aim,3453,7.673333333,0.197637266,/eI/m,_/_/_/e/m/_/_/,_/_/_/a/i/m/_/_/,58.76223277
ail,361,0.802222222,0.053888311,/eI/l,_/_/_/e/l/_/_/,_/_/_/a/i/l/_/_/,19
aid,25793,57.31777778,0.37198174,/eI/d,_/_/_/e/d/_/_/,_/_/_/a/i/d/_/_/,160.6019925
aid,3220,7.155555556,0.192005829,/eI/d,_/_/_/e/d/_/_/,_/_/_/a/i/d/_/_/,56.74504384
kale,842,1.871111111,0.096492322,k/eI/l,_/_/k/e/l/_/_/,_/_/k/a/l/e/_/_/,29.01723626
board,57133,126.9622222,0.443875589,b/oU/rd,_/_/b/o/r/d/_/,_/_/b/o/a/r/d/_/,239.0251033
board,2125,4.722222222,0.159587772,b/oU/rd,_/_/b/o/r/d/_/,_/_/b/o/a/r/d/_/,46.09772229
posh,966,2.146666667,0.104876704,p/A/S/,_/_/p/a/S/_/_/,_/_/p/o/s/h/_/_/,31.08054054
pose,5382,11.96,0.234380178,p/oU/z,_/_/p/o/z/_/_/,_/_/p/o/s/e/_/_/,73.36211556
pose,2235,4.966666667,0.163414825,p/oU/z,_/_/p/o/z/_/_/,_/_/p/o/s/e/_/_/,47.27578661
phew,153,0.34,0.05,f/j/u/,_/_/f/W/_/_/_/,_/p/h/e/w/_/_/_/,12.36931688
post,32676,72.61333333,0.393291053,p/oU/st,_/_/p/o/s/t/_/,_/_/p/o/s/t/_/_/,180.7650409
post,1960,4.355555556,0.153529181,p/oU/st,_/_/p/o/s/t/_/,_/_/p/o/s/t/_/_/,44.27188724
post,731,1.624444444,0.088273966,p/oU/st,_/_/p/o/s/t/_/,_/_/p/o/s/t/_/_/,27.03701167
post,329,0.731111111,0.050205277,p/oU/st,_/_/p/o/s/t/_/,_/_/p/o/s/t/_/_/,18.13835715
chafe,185,0.411111111,0.05,/tS/eI/f,_/_/C/e/f/_/_/,_/c/h/a/f/e/_/_/,13.60147051
chafe,39,0.086666667,0.05,/tS/eI/f,_/_/C/e/f/_/_/,_/c/h/a/f/e/_/_/,6.244997998
chaff,224,0.497777778,0.05,/tS/&/f,_/_/C/@/f/_/_/,_/c/h/a/f/f/_/_/,14.96662955
nonce,28,0.062222222,0.05,n/A/ns,_/_/n/a/n/s/_/,_/_/n/o/n/c/e/_/,5.291502622
float,3214,7.142222222,0.191856135,fl/oU/t,_/f/l/o/t/_/_/,_/f/l/o/a/t/_/_/,56.69215113
float,1419,3.153333333,0.130270805,fl/oU/t,_/f/l/o/t/_/_/,_/f/l/o/a/t/_/_/,37.6696164
bound,538,1.195555556,0.071949384,b/AU/nd,_/_/b/A/n/d/_/,_/_/b/o/u/n/d/_/,23.19482701
bound,432,0.96,0.061566351,b/AU/nd,_/_/b/A/n/d/_/,_/_/b/o/u/n/d/_/,20.78460969
wan,5245,11.65555556,0.23220538,w/A/n,_/_/w/a/n/_/_/,_/_/w/a/n/_/_/_/,72.42237223
wan,721,1.602222222,0.087496002,w/A/n,_/_/w/a/n/_/_/,_/_/w/a/n/_/_/_/,26.85144316
wag,195,0.433333333,0.05,w/&/g,_/_/w/@/g/_/_/,_/_/w/a/g/_/_/_/,13.96424004
wag,164,0.364444444,0.05,w/&/g,_/_/w/@/g/_/_/,_/_/w/a/g/_/_/_/,12.80624847
wad,1096,2.435555556,0.112912549,w/A/d,_/_/w/a/d/_/_/,_/_/w/a/d/_/_/_/,33.10589071
way,467800,1039.555556,0.63561387,w/eI/,_/_/w/e/_/_/_/,_/_/w/a/y/_/_/_/,683.9590631
ways,77186,171.5244444,0.471212559,w/eI/z,_/_/w/e/z/_/_/,_/_/w/a/y/s/_/_/,277.8236851
way,7750,17.22222222,0.265556928,w/eI/,_/_/w/e/_/_/_/,_/_/w/a/y/_/_/_/,88.03408431
wax,3106,6.902222222,0.189118893,w/&/ks,_/_/w/@/k/s/_/,_/_/w/a/x/_/_/_/,55.73149917
wax,778,1.728888889,0.091844313,w/&/ks,_/_/w/@/k/s/_/,_/_/w/a/x/_/_/_/,27.89265136
war,178200,396,0.547458424,w/A/r,_/_/w/o/r/_/_/,_/_/w/a/r/_/_/_/,422.1374184
"""true""",90378,200.84,0.485570356,tr/u/,_/t/r/u/_/_/_/,_/t/r/u/e/_/_/_/,300.6293399
"""true""",75,0.166666667,0.05,tr/u/,_/t/r/u/_/_/_/,_/t/r/u/e/_/_/_/,8.660254038
ump,106,0.235555556,0.05,/@/mp,_/_/_/^/m/p/_/,_/_/_/u/m/p/_/_/,10.29563014
tusk,190,0.422222222,0.05,t/@/sk,_/_/t/^/s/k/_/,_/_/t/u/s/k/_/_/,13.78404875
grump,36,0.08,0.05,gr/@/mp,_/g/r/^/m/p/_/,_/g/r/u/m/p/_/_/,6
curse,2758,6.128888889,0.179696668,k/@/rs,_/_/k/^/r/s/_/,_/_/c/u/r/s/e/_/,52.51666402
curse,991,2.202222222,0.106477865,k/@/rs,_/_/k/^/r/s/_/,_/_/c/u/r/s/e/_/,31.48015248
prove,22046,48.99111111,0.357886935,pr/u/v,_/p/r/u/v/_/_/,_/p/r/o/v/e/_/_/,148.4789547
car,112530,250.0666667,0.505536992,k/A/r,_/_/k/a/r/_/_/,_/_/c/a/r/_/_/_/,335.454915
cap,12787,28.41555556,0.309368869,k/&/p,_/_/k/@/p/_/_/,_/_/c/a/p/_/_/_/,113.079618
cap,964,2.142222222,0.104747392,k/&/p,_/_/k/@/p/_/_/,_/_/c/a/p/_/_/_/,31.04834939
caw,82,0.182222222,0.05,k/O/,_/_/k/a/_/_/_/,_/_/c/a/w/_/_/_/,9.055385138
cat,17386,38.63555556,0.336650864,k/&/t,_/_/k/@/t/_/_/,_/_/c/a/t/_/_/_/,131.855982
can,987145,2193.655556,0.70388866,k/&/n,_/_/k/@/n/_/_/,_/_/c/a/n/_/_/_/,993.5517098
can,9561,21.24666667,0.283813391,k/&/n,_/_/k/@/n/_/_/,_/_/c/a/n/_/_/_/,97.78036613
canned,114,0.253333333,0.05,k/&/nd,_/_/k/@/n/d/_/,_/_/c/a/n/n/e/d/,10.67707825
cam,734,1.631111111,0.088506071,k/&/m,_/_/k/@/m/_/_/,_/_/c/a/m/_/_/_/,27.09243437
cab,6665,14.81111111,0.252572133,k/&/b,_/_/k/@/b/_/_/,_/_/c/a/b/_/_/_/,81.63945125
cad,1433,3.184444444,0.130953554,k/&/d,_/_/k/@/d/_/_/,_/_/c/a/d/_/_/_/,37.85498646
cloche,76,0.168888889,0.05,kl/oU/S/,_/k/l/o/S/_/_/,_/c/l/o/c/h/e/_/,8.717797887
flank,1651,3.668888889,0.140975807,fl/&/N/k,_/f/l/@/G/k/_/,_/f/l/a/n/k/_/_/,40.63249931
flank,200,0.444444444,0.05,fl/&/N/k,_/f/l/@/G/k/_/,_/f/l/a/n/k/_/_/,14.14213562
forme,81,0.18,0.05,f/O/rm,_/_/f/o/r/m/_/,_/_/f/o/r/m/e/_/,9
rake,765,1.7,0.090870628,r/eI/k,_/_/r/e/k/_/_/,_/_/r/a/k/e/_/_/,27.65863337
raked,831,1.846666667,0.095710065,r/eI/kt,_/_/r/e/k/t/_/,_/_/r/a/k/e/d/_/,28.82707061
rake,570,1.266666667,0.074865583,r/eI/k,_/_/r/e/k/_/_/,_/_/r/a/k/e/_/_/,23.87467277
kerf,25,0.055555556,0.05,k/@/rf,_/_/k/^/r/f/_/,_/_/k/e/r/f/_/_/,5
kerb,42,0.093333333,0.05,k/@/rb,_/_/k/^/r/b/_/,_/_/k/e/r/b/_/_/,6.480740698
thong,486,1.08,0.067002881,/T/A/N/,_/_/T/a/G/_/_/,_/t/h/o/n/g/_/_/,22.04540769
carp,695,1.544444444,0.085441781,k/A/rp,_/_/k/a/r/p/_/,_/_/c/a/r/p/_/_/,26.36285265
carp,130,0.288888889,0.05,k/A/rp,_/_/k/a/r/p/_/,_/_/c/a/r/p/_/_/,11.40175425
cart,5671,12.60222222,0.23880504,k/A/rt,_/_/k/a/r/t/_/,_/_/c/a/r/t/_/_/,75.30604225
cart,243,0.54,0.05,k/A/rt,_/_/k/a/r/t/_/,_/_/c/a/r/t/_/_/,15.58845727
cartes,19,0.042222222,0.05,k/A/rts,_/_/k/a/r/t/s/,_/_/c/a/r/t/e/s/,4.358898944
carb,1310,2.911111111,0.124773316,k/A/rb,_/_/k/a/r/b/_/,_/_/c/a/r/b/_/_/,36.19392214
card,29927,66.50444444,0.385365197,k/A/rd,_/_/k/a/r/d/_/,_/_/c/a/r/d/_/_/,172.9942196
card,63,0.14,0.05,k/A/rd,_/_/k/a/r/d/_/,_/_/c/a/r/d/_/_/,7.937253933
care,109380,243.0666667,0.502949977,k/@/r,_/_/k/E/r/_/_/,_/_/c/a/r/e/_/_/,330.7264731
care,34407,76.46,0.397951041,k/@/r,_/_/k/^/r/_/_/,_/_/c/a/r/e/_/_/,185.4912397
drove,134,0.297777778,0.05,dr/oU/v,_/d/r/o/v/_/_/,_/d/r/o/v/e/_/_/,11.5758369
creche,120,0.266666667,0.05,kr/E/S/,_/k/r/E/S/_/_/,_/c/r/e/c/h/e/_/,10.95445115
checked,480,1.066666667,0.066414532,/tS/E/kt,_/_/C/E/k/t/_/,_/c/h/e/c/k/e/d/,21.9089023
yin,290,0.644444444,0.05,/j/I/n,_/_/j/I/n/_/_/,_/_/y/i/n/_/_/_/,17.02938637
yip,117,0.26,0.05,/j/I/p,_/_/j/I/p/_/_/,_/_/y/i/p/_/_/_/,10.81665383
yip,85,0.188888889,0.05,/j/I/p,_/_/j/I/p/_/_/,_/_/y/i/p/_/_/_/,9.219544457
quay,266,0.591111111,0.05,k/i/,_/_/k/i/_/_/_/,_/_/q/u/a/y/_/_/,16.30950643
quad,979,2.175555556,0.105712804,kw/A/d,_/k/w/a/d/_/_/,_/_/q/u/a/d/_/_/,31.28897569
slain,665,1.477777778,0.083012753,sl/eI/n,_/s/l/e/n/_/_/,_/s/l/a/i/n/_/_/,25.78759392
slay,371,0.824444444,0.055009502,sl/eI/,_/s/l/e/_/_/_/,_/s/l/a/y/_/_/_/,19.26136028
slav,46,0.102222222,0.05,sl/A/v,_/s/l/a/v/_/_/,_/s/l/a/v/_/_/_/,6.782329983
