timecard,"['nn', 16.0]"
unhook,"['vv', 469.0]"
coldness,"['nn', 404.0]"
subpoena,"['nn', 1655.0, 'vv', 1032.0]"
moonwalk,"['nn', 85.0, 'vv', 18.0]"
forsaken,"['jj', 113.0]"
disguise,"['nn', 1530.0, 'vv', 2858.0]"
uncombed,"['jj', 109.0]"
tilde,"['nn', 19.0]"
plight,"['nn', 2758.0]"
alum,"['nn', 579.0]"
abashed,"['jj', 148.0]"
scrotum,"['nn', 192.0]"
malty,"['jj', 38.0]"
casually,"['rr', 3366.0]"
possible,"['jj', 97015.0]"
possibly,"['rr', 24082.0]"
gridlock,"['nn', 1294.0]"
birth,"['nn', 28114.0, 'vv', 333.0]"
unique,"['jj', 24765.0]"
tapering,"['jj', 163.0]"
seaside,"['nn', 1230.0]"
pavement,"['nn', 3638.0]"
dengue,"['nn', 436.0]"
prologue,"['nn', 930.0]"
bonkers,"['nn', 168.0]"
surf,"['nn', 2739.0, 'vv', 2907.0]"
people,"['nn', 796738.0, 'vv', 287.0]"
macabre,"['jj', 481.0]"
othering,"['nn', 37.0]"
lockstep,"['nn', 214.0]"
nonevent,"['nn', 30.0]"
warring,"['jj', 1024.0]"
embitter,"['vv', 160.0]"
fot,"['vv', 17.0]"
fop,"['nn', 86.0]"
okra,"['nn', 751.0]"
for,"['ii', 3787585.0, 'cs', 16495.0]"
fox,"['nn', 5047.0]"
foe,"['nn', 2788.0]"
fog,"['nn', 5967.0, 'vv', 395.0]"
fob,"['nn', 180.0, 'vv', 32.0]"
umm,"['uh', 719.0]"
pinched,"['jj', 486.0]"
dental,"['jj', 3222.0]"
lefty,"['nn', 1534.0]"
shifting,"['jj', 4254.0, 'nn', 3415.0]"
pincher,"['nn', 26.0]"
borage,"['nn', 74.0]"
derailed,"['jj', 29.0]"
despair,"['nn', 4769.0, 'vv', 899.0]"
rebus,"['nn', 31.0]"
rebut,"['vv', 495.0]"
leptin,"['nn', 150.0]"
gauze,"['nn', 790.0, 'vv', 70.0]"
neocon,"['nn', 150.0]"
nought,"['pn', 65.0]"
hucking,"['nn', 27.0]"
mambo,"['nn', 208.0]"
mamba,"['nn', 33.0]"
gauzy,"['jj', 402.0]"
hallo,"['uh', 41.0]"
panorama,"['nn', 1085.0]"
avail,"['nn', 823.0, 'vv', 514.0]"
width,"['nn', 3476.0]"
hothead,"['nn', 140.0]"
palp,"['nn', 30.0]"
overhead,"['rr', 4823.0, 'jj', 2337.0, 'nn', 1374.0]"
happy,"['jj', 60757.0]"
nitride,"['nn', 83.0]"
straggly,"['jj', 55.0, 'rr', 31.0]"
shrilly,"['rr', 108.0]"
fembot,"['nn', 33.0]"
subgoal,"['jj', 62.0]"
melanin,"['nn', 180.0]"
armorial,"['jj', 18.0]"
mural,"['nn', 3015.0]"
railgun,"['nn', 22.0]"
vanguard,"['nn', 1889.0]"
pest,"['nn', 3431.0]"
mighty,"['jj', 4136.0, 'rr', 591.0]"
slobbery,"['jj', 30.0]"
juvenile,"['jj', 5239.0, 'nn', 1088.0]"
shooter,"['nn', 3718.0]"
proved,"['jj', 44.0]"
cassis,"['nn', 62.0]"
fattened,"['jj', 31.0]"
proven,"['jj', 2683.0]"
crumble,"['vv', 2686.0, 'nn', 59.0]"
scarab,"['nn', 148.0]"
crumbly,"['jj', 380.0]"
exist,"['vv', 43927.0]"
cassia,"['nn', 30.0]"
dealer,"['nn', 14149.0]"
drypoint,"['nn', 18.0]"
guinean,"['jj', 67.0]"
dotted,"['jj', 536.0]"
guyline,"['nn', 36.0]"
actor,"['nn', 30089.0]"
republic,"['nn', 18987.0]"
curial,"['jj', 21.0]"
snick,"['nn', 37.0, 'vv', 49.0]"
dewdrop,"['nn', 24.0]"
maimed,"['jj', 233.0]"
deathbed,"['nn', 526.0]"
invested,"['jj', 111.0]"
diadem,"['nn', 40.0]"
sniffer,"['nn', 194.0]"
peacock,"['nn', 797.0]"
viaduct,"['nn', 159.0]"
xeroxed,"['jj', 72.0]"
jarring,"['jj', 475.0]"
gyration,"['nn', 181.0]"
grifter,"['nn', 117.0]"
entwined,"['jj', 113.0]"
vet,"['nn', 2769.0, 'vv', 1048.0]"
rousing,"['jj', 761.0]"
indolent,"['jj', 178.0]"
vex,"['vv', 422.0]"
veg,"['nn', 121.0]"
vee,"['nn', 171.0]"
ven,"['nn', 46.0]"
mobbed,"['jj', 32.0]"
prepaid,"['jj', 530.0]"
cheap,"['jj', 21170.0]"
votary,"['nn', 30.0]"
riverway,"['nn', 39.0]"
mourn,"['vv', 2470.0]"
coeval,"['jj', 21.0]"
solver,"['nn', 455.0]"
tear,"['nn', 22799.0, 'vv', 17887.0]"
teat,"['nn', 190.0]"
teak,"['nn', 644.0]"
subway,"['nn', 4909.0]"
stockade,"['nn', 238.0]"
team,"['nn', 152621.0, 'vv', 4030.0]"
bonfire,"['nn', 1120.0]"
prevent,"['vv', 42059.0]"
attic,"['nn', 3069.0, 'jj', 260.0]"
sweetgum,"['nn', 25.0]"
erotic,"['jj', 2481.0, 'nn', 37.0]"
fluting,"['nn', 55.0]"
playpen,"['nn', 239.0]"
educate,"['vv', 11709.0]"
crackpot,"['nn', 311.0]"
current,"['jj', 68298.0, 'nn', 4553.0]"
necrotic,"['jj', 118.0]"
freaky,"['jj', 325.0]"
abscond,"['vv', 156.0]"
amalgam,"['nn', 584.0]"
studied,"['jj', 684.0]"
wherever,"['rr', 8448.0]"
commonly,"['rr', 8982.0]"
crumbled,"['jj', 712.0]"
therein,"['rr', 1023.0]"
reclaim,"['vv', 2836.0]"
love,"['nn', 77570.0, 'vv', 123209.0]"
schlocky,"['jj', 29.0]"
bloody,"['jj', 7554.0, 'rr', 1623.0, 'vv', 276.0]"
rosewood,"['nn', 266.0]"
monaural,"['jj', 17.0]"
bryozoan,"['nn', 55.0]"
capsized,"['jj', 36.0]"
positive,"['jj', 45701.0, 'nn', 784.0]"
dangle,"['vv', 4891.0]"
tightly,"['rr', 7655.0]"
dangly,"['jj', 38.0]"
tsarist,"['jj', 73.0]"
afford,"['vv', 21867.0]"
apparent,"['jj', 14856.0]"
reprise,"['nn', 345.0, 'vv', 332.0]"
odious,"['jj', 288.0]"
deign,"['vv', 260.0]"
visual,"['jj', 20644.0]"
degrade,"['vv', 2565.0]"
behalf,"['ii', 6499.0, 'nn', 2946.0]"
velour,"['nn', 156.0]"
involve,"['vv', 67545.0]"
valued,"['jj', 781.0]"
believer,"['nn', 4887.0]"
nether,"['jj', 188.0]"
slowness,"['nn', 399.0]"
fandango,"['nn', 39.0]"
hider,"['nn', 23.0]"
winter,"['nn', 35824.0, 'vv', 593.0]"
warfarin,"['nn', 115.0]"
elephant,"['nn', 7139.0]"
grossed,"['jj', 31.0]"
cavil,"['vv', 21.0]"
jazz,"['nn', 12149.0, 'vv', 224.0]"
spot,"['nn', 37253.0, 'vv', 13045.0]"
wrinkled,"['jj', 1567.0]"
outthink,"['vv', 37.0]"
date,"['nn', 36779.0, 'vv', 13410.0]"
filthy,"['jj', 2244.0]"
bareback,"['rr', 105.0, 'jj', 63.0]"
epilepsy,"['nn', 529.0]"
farmhand,"['nn', 146.0]"
hiring,"['nn', 4773.0]"
ogle,"['vv', 434.0]"
boreal,"['jj', 291.0]"
solitary,"['jj', 3249.0, 'nn', 19.0]"
solace,"['nn', 1196.0, 'vv', 144.0]"
hubbub,"['nn', 368.0]"
petition,"['nn', 4062.0, 'vv', 1308.0]"
equipage,"['nn', 22.0]"
tuneup,"['nn', 125.0]"
pushover,"['nn', 208.0]"
insomnia,"['nn', 1184.0]"
awaited,"['jj', 21.0]"
matched,"['jj', 603.0]"
revery,"['nn', 25.0]"
goofily,"['rr', 45.0]"
hiccough,"['vv', 18.0]"
repairer,"['nn', 38.0]"
revert,"['vv', 1608.0]"
sepal,"['nn', 56.0]"
bowline,"['nn', 61.0]"
bowling,"['nn', 2979.0]"
reverb,"['nn', 100.0]"
repaired,"['jj', 122.0]"
revere,"['vv', 1474.0]"
legless,"['jj', 109.0]"
edify,"['vv', 89.0]"
midlife,"['jj', 874.0]"
revised,"['jj', 2662.0]"
bovine,"['jj', 455.0]"
inhere,"['vv', 163.0]"
oedema,"['nn', 120.0]"
giddy,"['jj', 1381.0]"
canvas,"['nn', 8675.0, 'vv', 174.0]"
lowlife,"['nn', 181.0]"
linguini,"['nn', 190.0]"
onrush,"['nn', 52.0]"
sibilant,"['jj', 88.0, 'nn', 53.0]"
tutee,"['nn', 89.0]"
linguine,"['nn', 213.0]"
reveler,"['nn', 485.0]"
billfish,"['nn', 264.0]"
facedown,"['nn', 496.0]"
joinery,"['nn', 99.0]"
million,"['mc', 184310.0]"
envelop,"['vv', 1631.0]"
bullring,"['nn', 62.0]"
conman,"['nn', 22.0]"
tasting,"['nn', 2509.0]"
gaff,"['nn', 162.0, 'vv', 25.0]"
ostrich,"['nn', 599.0]"
livable,"['jj', 503.0]"
misused,"['jj', 90.0]"
petulant,"['jj', 295.0]"
potter,"['nn', 551.0, 'vv', 99.0]"
nested,"['jj', 298.0]"
yarrow,"['nn', 150.0]"
vote,"['nn', 45171.0, 'vv', 37769.0]"
nester,"['nn', 180.0]"
potted,"['jj', 804.0]"
grackle,"['nn', 72.0]"
shoebox,"['nn', 336.0]"
indicate,"['vv', 60274.0]"
typing,"['nn', 1497.0]"
atlatl,"['nn', 77.0]"
blazon,"['vv', 21.0]"
floppy,"['jj', 1132.0, 'nn', 74.0]"
fishmeal,"['nn', 42.0]"
tuneful,"['jj', 89.0]"
boomtown,"['nn', 162.0]"
meddling,"['nn', 636.0]"
padding,"['nn', 1071.0]"
clannish,"['jj', 43.0]"
vulvar,"['jj', 22.0]"
rival,"['nn', 6952.0, 'jj', 3400.0, 'vv', 2253.0]"
savant,"['nn', 357.0]"
goanna,"['nn', 27.0]"
future,"['nn', 66506.0, 'jj', 36473.0]"
kokanee,"['nn', 52.0]"
cavalier,"['nn', 962.0, 'jj', 417.0]"
winkle,"['nn', 76.0]"
landuse,"['nn', 134.0]"
scuba,"['nn', 990.0]"
prospect,"['nn', 16567.0, 'vv', 281.0]"
whup,"['vv', 77.0]"
diopter,"['nn', 49.0]"
taster,"['nn', 355.0]"
orality,"['nn', 146.0]"
perplex,"['vv', 689.0]"
harbored,"['jj', 22.0]"
knead,"['vv', 1186.0]"
unlearn,"['vv', 162.0]"
take,"['vv', 673798.0, 'nn', 2366.0]"
avoidant,"['jj', 211.0]"
altered,"['jj', 1689.0]"
candidly,"['rr', 581.0]"
abut,"['vv', 495.0]"
neatnik,"['nn', 25.0]"
slurred,"['jj', 133.0]"
myna,"['nn', 17.0]"
enamel,"['nn', 1241.0]"
unabated,"['jj', 405.0]"
axe,"['nn', 1372.0, 'vv', 315.0]"
walking,"['nn', 37536.0]"
surplus,"['nn', 3794.0, 'jj', 1471.0]"
mince,"['vv', 2840.0, 'nn', 162.0]"
lettered,"['jj', 104.0]"
luminol,"['nn', 25.0]"
fife,"['nn', 194.0]"
fibre,"['nn', 300.0]"
farting,"['jj', 62.0]"
unkind,"['jj', 538.0]"
hockey,"['nn', 6867.0]"
robe,"['nn', 5485.0, 'vv', 91.0]"
powdered,"['jj', 1821.0]"
hooped,"['jj', 41.0]"
factotum,"['nn', 32.0]"
lucidity,"['nn', 218.0]"
yammer,"['vv', 90.0]"
maniacal,"['jj', 257.0]"
midfield,"['nn', 269.0]"
pissant,"['jj', 28.0]"
seamount,"['nn', 106.0]"
gout,"['nn', 348.0]"
sheathed,"['jj', 36.0]"
masseur,"['nn', 105.0]"
espy,"['vv', 18.0]"
surgery,"['nn', 22940.0]"
diver,"['nn', 2513.0]"
ketosis,"['nn', 25.0]"
mecca,"['nn', 747.0]"
bugler,"['nn', 106.0]"
paired,"['jj', 461.0]"
bootleg,"['nn', 257.0, 'vv', 132.0]"
teeny,"['jj', 367.0]"
presage,"['vv', 374.0]"
charmer,"['nn', 444.0]"
jovian,"['jj', 238.0]"
jovial,"['jj', 413.0]"
otoscope,"['nn', 23.0]"
jaunty,"['jj', 497.0]"
necropsy,"['nn', 57.0, 'jj', 31.0]"
loudly,"['rr', 4718.0]"
chorizo,"['nn', 278.0]"
hydroxy,"['nn', 74.0]"
epigone,"['nn', 21.0]"
nestmate,"['nn', 17.0]"
twit,"['nn', 142.0]"
twin,"['nn', 16461.0, 'jj', 794.0, 'vv', 109.0]"
anti,"['jj', 775.0, 'nn', 24.0]"
sentinel,"['nn', 1087.0, 'vv', 27.0]"
twig,"['nn', 1897.0]"
yarmulke,"['nn', 246.0]"
teddy,"['nn', 40.0]"
vacation,"['nn', 14202.0, 'vv', 867.0]"
breath,"['nn', 28810.0]"
combined,"['jj', 7474.0]"
vacuity,"['nn', 43.0]"
daylong,"['jj', 317.0]"
armless,"['jj', 86.0]"
thousand,"['mc', 62196.0]"
sturdily,"['rr', 70.0]"
parasail,"['nn', 44.0]"
char,"['nn', 356.0, 'vv', 611.0]"
seedling,"['nn', 1715.0]"
shanty,"['nn', 595.0]"
girth,"['nn', 516.0]"
brow,"['nn', 5091.0]"
ambient,"['jj', 1276.0, 'nn', 118.0]"
pizazz,"['nn', 53.0]"
pushup,"['nn', 376.0]"
I,"['pp', 4725236.0]"
knowhow,"['nn', 31.0]"
callow,"['jj', 168.0]"
cheers,"['uh', 1072.0]"
cheery,"['jj', 847.0]"
odium,"['nn', 18.0]"
vacant,"['jj', 3415.0]"
biggish,"['jj', 20.0]"
xylene,"['nn', 46.0]"
crimean,"['jj', 177.0]"
gorse,"['nn', 71.0]"
bravura,"['nn', 194.0]"
retrace,"['vv', 930.0]"
genie,"['nn', 743.0]"
aborted,"['jj', 385.0]"
snarled,"['jj', 68.0]"
jitter,"['nn', 52.0, 'vv', 114.0]"
weekly,"['jj', 12135.0, 'nn', 215.0]"
alarmist,"['nn', 351.0]"
skied,"['jj', 22.0]"
cordwood,"['nn', 141.0]"
pow,"['uh', 435.0]"
alarmism,"['nn', 29.0]"
joyful,"['jj', 1361.0]"
skier,"['nn', 4810.0]"
unquiet,"['jj', 68.0]"
axiom,"['nn', 577.0]"
sodding,"['jj', 23.0]"
grammar,"['nn', 2570.0]"
clan,"['nn', 4676.0]"
clam,"['nn', 1723.0, 'vv', 472.0]"
clad,"['vv', 1662.0]"
clay,"['nn', 9870.0]"
claw,"['nn', 3404.0, 'vv', 1509.0]"
sorcerer,"['nn', 680.0]"
clap,"['vv', 3753.0, 'nn', 389.0]"
grouping,"['nn', 2777.0]"
skybox,"['nn', 215.0]"
hominid,"['nn', 357.0, 'jj', 202.0]"
racial,"['jj', 17657.0]"
endeavor,"['nn', 4020.0, 'vv', 946.0]"
adenoid,"['jj', 80.0, 'nn', 64.0]"
riveting,"['jj', 744.0]"
tube,"['nn', 15264.0]"
moslem,"['jj', 488.0, 'nn', 297.0]"
tuba,"['nn', 378.0]"
kismet,"['nn', 49.0]"
situate,"['vv', 3809.0]"
ration,"['nn', 1303.0, 'vv', 418.0]"
retinoid,"['nn', 137.0, 'jj', 16.0]"
poise,"['vv', 3772.0, 'nn', 701.0]"
breezily,"['rr', 108.0]"
ace,"['nn', 2317.0, 'jj', 1060.0, 'vv', 173.0]"
industry,"['nn', 81202.0]"
ach,"['uh', 165.0]"
fishtail,"['vv', 195.0, 'nn', 66.0]"
taxon,"['nn', 113.0]"
taxol,"['nn', 56.0]"
act,"['nn', 61716.0, 'vv', 55265.0]"
foulness,"['nn', 49.0]"
imago,"['nn', 156.0]"
widowed,"['jj', 900.0]"
curling,"['nn', 987.0]"
flawed,"['jj', 3303.0]"
image,"['nn', 82747.0, 'vv', 488.0]"
widower,"['nn', 709.0]"
crawlie,"['nn', 23.0]"
purplish,"['jj', 268.0]"
defrost,"['vv', 289.0, 'nn', 33.0]"
cloned,"['jj', 325.0]"
bundt,"['nn', 130.0]"
oximetry,"['nn', 40.0]"
cloner,"['nn', 31.0]"
campion,"['nn', 46.0]"
mislay,"['vv', 77.0]"
dawg,"['nn', 81.0]"
torso,"['nn', 3043.0]"
agree,"['vv', 87744.0]"
systole,"['nn', 34.0]"
detailed,"['jj', 11329.0]"
gone,"['jj', 22.0]"
dovish,"['jj', 95.0]"
ad,"['nn', 24111.0]"
ah,"['uh', 11417.0, 'nn', 33.0]"
am,"['rr', 8145.0]"
behest,"['nn', 558.0]"
as,"['cs', 1480797.0, 'ii', 945873.0, 'rr', 321322.0]"
at,"['ii', 2275149.0]"
aw,"['uh', 1474.0]"
ay,"['uh', 481.0]"
ax,"['nn', 1340.0, 'vv', 160.0]"
beaming,"['jj', 984.0]"
mandated,"['jj', 636.0]"
novice,"['nn', 2842.0]"
spatial,"['jj', 5070.0]"
pintail,"['nn', 116.0]"
congress,"['nn', 71410.0]"
annex,"['nn', 725.0, 'vv', 980.0]"
kairos,"['nn', 19.0]"
enrolled,"['jj', 189.0]"
damnably,"['rr', 46.0]"
slant,"['nn', 731.0, 'vv', 910.0]"
gangling,"['jj', 43.0]"
damnable,"['jj', 123.0]"
middling,"['jj', 433.0]"
adeptly,"['rr', 58.0]"
fresh,"['jj', 43729.0]"
slang,"['nn', 974.0]"
gastric,"['jj', 534.0]"
menace,"['nn', 1849.0, 'vv', 269.0]"
dogleg,"['nn', 172.0, 'vv', 17.0]"
neuter,"['jj', 149.0, 'vv', 193.0]"
mimic,"['vv', 3442.0, 'nn', 245.0]"
cooty,"['nn', 68.0]"
cpu,"['nn', 836.0]"
whorish,"['jj', 16.0]"
upkeep,"['nn', 506.0]"
fairness,"['nn', 4081.0]"
piddling,"['jj', 102.0]"
dressing,"['nn', 6766.0]"
tatter,"['nn', 20.0]"
puzzled,"['jj', 3019.0]"
uncaged,"['jj', 27.0]"
gemlike,"['jj', 39.0]"
puzzler,"['nn', 64.0]"
rifampin,"['nn', 46.0]"
candid,"['jj', 1884.0]"
offal,"['nn', 91.0]"
chinaman,"['nn', 182.0]"
dinosaur,"['nn', 5069.0]"
dusky,"['jj', 505.0]"
hieratic,"['jj', 61.0]"
reemerge,"['vv', 383.0]"
fescue,"['nn', 184.0]"
sync,"['nn', 1131.0, 'vv', 87.0]"
grease,"['nn', 2646.0, 'vv', 793.0]"
canvass,"['vv', 672.0, 'nn', 106.0]"
comedown,"['nn', 56.0]"
situated,"['jj', 84.0]"
scupper,"['vv', 19.0]"
ejido,"['nn', 223.0]"
section,"['nn', 54654.0, 'vv', 235.0]"
burgundy,"['jj', 425.0, 'nn', 244.0]"
slippery,"['jj', 2694.0]"
nurse,"['nn', 23487.0, 'vv', 1883.0]"
contrast,"['nn', 24386.0, 'vv', 2811.0]"
pidgin,"['nn', 138.0]"
unbelted,"['jj', 45.0]"
yellowed,"['jj', 571.0]"
backlash,"['nn', 2501.0, 'vv', 114.0]"
squashy,"['jj', 22.0]"
razz,"['vv', 105.0]"
sender,"['nn', 624.0]"
edgewise,"['jj', 64.0, 'rr', 33.0]"
atelier,"['nn', 506.0]"
hamster,"['nn', 477.0]"
pick,"['vv', 88988.0, 'nn', 5926.0]"
action,"['nn', 90877.0, 'vv', 419.0]"
icepick,"['nn', 30.0]"
meatless,"['jj', 211.0]"
raze,"['vv', 647.0]"
smuggle,"['vv', 1741.0]"
brimmed,"['jj', 48.0]"
verbose,"['jj', 60.0]"
indoors,"['rr', 2499.0]"
coercion,"['nn', 1844.0]"
archived,"['jj', 113.0]"
bigness,"['nn', 150.0]"
implore,"['vv', 996.0]"
pitching,"['nn', 1770.0]"
nemeses,"['nn', 43.0]"
alcove,"['nn', 954.0]"
spoils,"['nn', 581.0]"
aleph,"['nn', 110.0]"
coyote,"['nn', 4483.0]"
kibosh,"['nn', 71.0]"
cunning,"['jj', 1141.0]"
delphic,"['jj', 62.0]"
science,"['nn', 78795.0]"
chisel,"['nn', 521.0, 'vv', 595.0]"
topsail,"['nn', 21.0]"
evolved,"['jj', 501.0]"
walling,"['nn', 122.0]"
gallop,"['nn', 473.0, 'vv', 898.0]"
cellmate,"['nn', 139.0]"
accept,"['vv', 56102.0]"
autumn,"['nn', 5645.0]"
stater,"['nn', 42.0]"
sense,"['nn', 109150.0, 'vv', 11777.0]"
gallon,"['nn', 7472.0]"
disliked,"['jj', 48.0]"
rustler,"['nn', 92.0]"
tapestry,"['nn', 1570.0]"
axis,"['nn', 4596.0]"
dazzle,"['vv', 1627.0, 'nn', 43.0]"
salvia,"['nn', 72.0]"
cline,"['nn', 55.0]"
oblate,"['nn', 48.0]"
cling,"['vv', 6807.0]"
clink,"['vv', 697.0, 'nn', 292.0]"
creature,"['nn', 17169.0]"
aplenty,"['rr', 218.0, 'jj', 21.0]"
mapping,"['nn', 2302.0]"
backyard,"['nn', 7135.0]"
debility,"['nn', 45.0]"
imagery,"['nn', 5404.0]"
deviled,"['jj', 156.0]"
oakwood,"['nn', 21.0]"
folktale,"['nn', 269.0]"
bearlike,"['jj', 47.0]"
wrench,"['nn', 1326.0, 'vv', 1427.0]"
granted,"['jj', 19.0]"
grantee,"['nn', 303.0]"
mexican,"['jj', 17482.0, 'nn', 2804.0]"
pant,"['nn', 14474.0, 'vv', 2107.0]"
pang,"['nn', 1488.0]"
pane,"['nn', 1522.0]"
kibble,"['nn', 97.0]"
caudillo,"['nn', 49.0]"
underuse,"['nn', 27.0]"
deniable,"['jj', 23.0]"
coarsen,"['vv', 23.0]"
pica,"['nn', 63.0]"
pickerel,"['nn', 86.0]"
propose,"['vv', 24664.0]"
wasabi,"['nn', 252.0, 'jj', 34.0]"
estrous,"['jj', 37.0]"
consign,"['vv', 697.0]"
steatite,"['nn', 22.0]"
refasten,"['vv', 18.0]"
skipper,"['nn', 822.0, 'vv', 41.0]"
misuse,"['nn', 1298.0, 'vv', 889.0]"
stewed,"['jj', 170.0]"
likeness,"['nn', 1572.0]"
always,"['rr', 207098.0]"
swimsuit,"['nn', 1023.0]"
week,"['nn', 230840.0]"
topside,"['nn', 198.0]"
eyelash,"['nn', 1074.0]"
bendy,"['jj', 44.0]"
dayroom,"['nn', 130.0]"
silky,"['jj', 1445.0]"
missed,"['jj', 1264.0]"
swidden,"['nn', 59.0]"
tiramisu,"['nn', 140.0]"
darling,"['nn', 4696.0]"
highway,"['nn', 20826.0]"
viol,"['nn', 30.0]"
paucity,"['nn', 643.0]"
loafer,"['nn', 794.0]"
arable,"['jj', 310.0]"
proxy,"['nn', 2059.0]"
acorn,"['nn', 1682.0]"
imagine,"['vv', 50481.0]"
lambast,"['vv', 286.0]"
reproach,"['nn', 494.0, 'vv', 299.0]"
prefab,"['nn', 180.0]"
armful,"['nn', 269.0]"
protist,"['nn', 35.0]"
iftar,"['nn', 30.0]"
bumper,"['jj', 1354.0, 'nn', 1563.0]"
sikhism,"['nn', 33.0]"
slipped,"['jj', 85.0]"
guan,"['nn', 24.0]"
number,"['nn', 214404.0, 'vv', 1739.0]"
slipper,"['nn', 2311.0]"
gazer,"['nn', 49.0]"
murmured,"['jj', 101.0]"
guar,"['nn', 21.0]"
ethereal,"['jj', 737.0]"
numbed,"['jj', 62.0]"
shrimpy,"['jj', 16.0]"
topsy,"['jj', 19.0]"
heady,"['jj', 1377.0]"
flimsy,"['jj', 1058.0, 'nn', 122.0]"
copter,"['nn', 224.0]"
consult,"['vv', 7707.0]"
areawide,"['jj', 88.0]"
rampant,"['jj', 2114.0]"
grace,"['nn', 8994.0, 'vv', 1333.0]"
windburn,"['nn', 17.0]"
iranian,"['jj', 7089.0, 'nn', 2301.0]"
stressor,"['nn', 2111.0]"
marriage,"['nn', 44890.0]"
video,"['nn', 52451.0, 'vv', 748.0]"
lovelorn,"['jj', 106.0]"
dilated,"['jj', 116.0]"
bavarian,"['jj', 392.0, 'nn', 25.0]"
livery,"['nn', 301.0]"
vitally,"['rr', 498.0]"
mawkish,"['jj', 64.0]"
stemless,"['jj', 21.0]"
trowel,"['nn', 410.0]"
silvery,"['jj', 1321.0]"
equaled,"['jj', 27.0]"
steppe,"['nn', 509.0]"
analogy,"['nn', 4248.0]"
aerostat,"['nn', 24.0]"
play,"['vv', 218661.0, 'nn', 47729.0]"
linocut,"['nn', 18.0]"
tryst,"['nn', 311.0]"
yawn,"['vv', 1346.0, 'nn', 539.0]"
yawl,"['nn', 53.0]"
plan,"['nn', 111239.0, 'vv', 59151.0]"
odorous,"['jj', 96.0]"
sarge,"['nn', 44.0]"
futuring,"['nn', 20.0]"
reward,"['nn', 9955.0, 'vv', 5892.0]"
unequal,"['jj', 1566.0]"
pliable,"['jj', 372.0]"
covey,"['nn', 49.0]"
covet,"['vv', 1109.0]"
cover,"['vv', 81297.0, 'nn', 26097.0]"
coven,"['nn', 166.0]"
sinner,"['nn', 1384.0]"
rehear,"['vv', 27.0]"
bandeau,"['nn', 29.0]"
eyepatch,"['nn', 50.0]"
hipped,"['jj', 32.0]"
aghast,"['jj', 587.0]"
session,"['nn', 28463.0]"
impact,"['nn', 51692.0, 'vv', 3103.0]"
pedicle,"['nn', 42.0]"
condor,"['nn', 690.0]"
undying,"['jj', 233.0]"
failed,"['jj', 4418.0]"
bastion,"['nn', 870.0]"
condom,"['nn', 5486.0]"
gratis,"['rr', 138.0, 'jj', 34.0]"
corrida,"['nn', 36.0]"
closely,"['rr', 19587.0]"
gratin,"['nn', 272.0]"
sleeve,"['nn', 6837.0, 'vv', 17.0]"
inbuilt,"['jj', 18.0]"
obscure,"['jj', 2965.0, 'vv', 4315.0]"
breading,"['nn', 39.0]"
sew,"['vv', 3097.0]"
set,"['vv', 140624.0, 'nn', 52656.0, 'jj', 461.0]"
sexology,"['nn', 77.0]"
sex,"['nn', 54706.0, 'vv', 148.0]"
see,"['vv', 808664.0]"
sea,"['nn', 46174.0]"
geologic,"['jj', 680.0]"
outward,"['rr', 2184.0, 'jj', 1231.0]"
fricking,"['jj', 21.0]"
muted,"['jj', 1943.0]"
topmost,"['jj', 217.0]"
soulmate,"['nn', 113.0]"
fastness,"['nn', 39.0]"
nope,"['uh', 1964.0]"
skittle,"['nn', 84.0]"
ikat,"['nn', 49.0]"
hooter,"['nn', 309.0]"
fidgety,"['jj', 220.0]"
hottie,"['nn', 170.0]"
pagan,"['jj', 1123.0, 'nn', 601.0]"
bromine,"['nn', 98.0]"
scamp,"['nn', 56.0]"
whole,"['jj', 96052.0, 'nn', 16612.0]"
lanyard,"['nn', 117.0]"
horatian,"['jj', 28.0]"
volcanic,"['jj', 2310.0]"
drunk,"['jj', 8993.0, 'nn', 759.0]"
forklift,"['nn', 398.0]"
smashing,"['jj', 850.0]"
hollow,"['jj', 2879.0, 'nn', 2497.0, 'vv', 511.0]"
studly,"['jj', 54.0]"
underlay,"['vv', 44.0, 'nn', 22.0]"
roofing,"['nn', 736.0]"
numinous,"['jj', 100.0]"
evenness,"['nn', 99.0]"
synth,"['nn', 96.0]"
flounced,"['jj', 17.0]"
pinkness,"['nn', 26.0]"
firm,"['nn', 49219.0, 'jj', 10296.0, 'vv', 395.0]"
sobriety,"['nn', 678.0]"
fire,"['nn', 68013.0, 'vv', 27494.0]"
farside,"['nn', 53.0]"
wheeler,"['nn', 44.0]"
towny,"['nn', 47.0]"
fund,"['nn', 59714.0, 'vv', 10361.0]"
wheeled,"['jj', 331.0]"
funk,"['nn', 1066.0, 'vv', 177.0]"
stadia,"['nn', 33.0]"
judicial,"['jj', 7973.0]"
merengue,"['nn', 136.0]"
sesame,"['nn', 1894.0]"
tweaker,"['nn', 22.0]"
duppy,"['jj', 26.0]"
secluded,"['jj', 998.0]"
mote,"['nn', 357.0]"
moth,"['nn', 2270.0]"
vanish,"['vv', 7929.0]"
funny,"['jj', 23988.0, 'nn', 89.0]"
decor,"['nn', 1821.0]"
cribbage,"['nn', 43.0]"
decoy,"['nn', 1749.0]"
megadose,"['nn', 41.0]"
elevated,"['jj', 2875.0]"
pecking,"['jj', 336.0]"
decon,"['nn', 18.0]"
